county,2019,2020,2021
Polk,33,761,35,848,39,180
Putnam,41,621,44,512,47,536
Rhea,36,163,39,571,42,174
Roane,43,488,46,373,49,972
Robertson,44,306,46,519,51,097
Rutherford,43,273,45,604,49,411
Scott,31,373,34,229,37,333
Sequatchie,38,090,41,286,43,709
Sevier,43,223,46,027,49,012
Shelby,51,067,54,427,59,212
Smith,41,898,44,033,48,602
Stewart,42,737,45,248,48,205
Sullivan,44,125,47,021,50,418
Sumner,52,015,54,570,59,105
Tipton,41,866,44,778,49,219
Trousdale,31,874,33,321,36,454
Unicoi,37,049,39,632,43,044
Union,34,493,36,826,40,349
Van Buren,31,881,34,664,36,669
Warren,36,188,38,892,41,296
Washington,45,144,48,475,52,089
Wayne,30,283,33,461,35,726
Weakley,38,337,41,133,45,366
White,35,019,37,603,40,770
Williamson,95,806,99,408,107,698
Wilson,52,573,54,619,59,229
Texas,54,076,55,601,59,865
Anderson,36,532,38,898,42,444
Andrews,53,300,49,329,52,943
Angelina,40,417,42,691,46,170
Aransas,55,184,56,433,59,878
Archer,54,894,57,669,60,101
Armstrong,55,506,58,244,61,382
Atascosa,40,588,43,238,46,737
Austin,53,854,55,151,58,284
Bailey,44,309,49,655,51,709
Bandera,53,618,55,731,58,706
Bastrop,37,749,39,956,44,230
Baylor,48,504,54,941,58,779
Bee,31,593,32,880,34,738
Bell,43,781,46,459,49,405
Bexar,47,081,48,348,51,780
Blanco,60,511,63,932,66,088
Borden,77,185,71,300,101,470
Bosque,44,165,46,807,50,943
Bowie,41,563,44,597,47,792
Brazoria,51,117,53,365,56,360
Brazos,41,404,43,484,46,702
Brewster,46,357,48,670,53,014
Briscoe,45,182,45,515,58,862
Brooks,36,269,40,399,43,437
Brown,40,734,43,001,46,028
Burleson,50,401,52,934,57,482
Burnet,53,648,55,779,59,381
Caldwell,34,368,37,189,41,642
Calhoun,56,746,58,732,60,589
Callahan,45,861,48,266,50,963
Cameron,30,361,34,040,37,861
Camp,39,703,42,896,46,705
Carson,48,921,47,782,56,357
Cass,39,831,43,281,46,101
Castro,66,556,75,830,81,900
Chambers,57,391,58,687,60,591
Cherokee,37,366,40,202,43,376
Childress,33,254,36,264,39,953
Clay,46,704,49,170,51,938
Cochran,41,365,46,391,62,305
Coke,43,459,46,405,48,804
Coleman,46,813,50,458,54,822
Collin,70,813,72,218,77,006
Collingsworth,44,388,47,999,54,140
Colorado,51,419,54,702,59,219
Comal,63,236,64,164,67,063
Comanche,44,216,47,532,50,112
Concho,31,497,34,970,38,635
Cooke,53,372,55,863,59,800
Coryell,32,816,35,113,37,476
Cottle,53,393,61,049,73,613
Crane,54,198,49,986,54,119
Crockett,52,168,53,533,57,013
Crosby,41,098,45,362,52,897
Culberson,57,475,66,079,71,297
Dallam,64,391,68,821,70,511
Dallas,64,488,66,125,72,218
Dawson,40,633,43,888,46,139
Deaf Smith,50,626,55,258,60,615
Delta,41,006,44,449,47,471
Denton,62,252,64,434,68,773
DeWitt,60,771,59,557,66,916
Dickens,40,807,46,630,50,869
Dimmit,49,033,50,347,55,771
Donley,44,711,46,722,50,574
Duval,43,378,47,167,51,887
Eastland,67,745,59,608,66,400
Ector,52,948,49,351,53,610
Edwards,62,452,73,295,73,981
Ellis,47,591,49,456,53,393
El Paso,37,894,40,768,44,064
Erath,42,446,44,773,46,906
Falls,36,678,40,389,43,658
Fannin,41,009,42,843,46,449
Fayette,59,756,61,840,65,339
Fisher,46,330,48,931,57,245
Floyd,44,395,44,760,53,292
Foard,48,955,54,722,61,279
Fort Bend,63,261,63,012,65,797
Franklin,44,331,47,316,51,926
Freestone,39,140,40,983,44,014
Frio,33,917,35,893,39,898
Gaines,45,865,47,535,50,616
Galveston,55,995,57,087,60,071
Garza,33,543,32,829,36,426
Gillespie,69,396,73,481,78,039
Glasscock,116,639,110,206,124,963
Goliad,51,154,52,404,55,947
Gonzales,48,605,49,879,57,578
Gray,44,949,46,632,49,815
Grayson,45,771,48,260,52,055
Gregg,47,616,49,827,52,958
Grimes,37,881,39,626,41,914
Guadalupe,47,156,49,296,52,190
Hale,36,347,39,454,43,543
Hall,34,368,38,506,48,706
Hamilton,68,903,72,264,77,672
Hansford,65,541,68,396,77,093
Hardeman,47,727,51,245,54,847
Hardin,49,402,50,697,52,544
Harris,60,566,61,643,65,869
Harrison,43,516,44,884,47,928
Hartley,74,916,76,075,75,790
Haskell,47,449,48,768,54,321
Hays,48,754,51,359,56,097
Hemphill,68,610,69,936,75,731
Henderson,42,660,44,938,48,594
Hidalgo,28,256,31,342,34,503
Hill,43,673,46,134,49,968
Hockley,45,384,48,966,52,586
Hood,55,491,57,625,60,912
Hopkins,43,351,46,014,50,272
Houston,42,259,45,960,48,835
Howard,46,684,46,964,51,007
Hudspeth,34,986,39,393,42,500
Hunt,40,828,43,345,46,801
Hutchinson,43,542,46,443,50,130
Irion,73,308,72,474,78,988
Jack,42,127,43,260,45,263
Jackson,47,992,47,949,51,971
Jasper,44,267,46,809,49,475
Jeff Davis,49,532,53,670,59,302
Jefferson,43,650,45,749,48,243
Jim Hogg,36,197,39,153,43,336
Jim Wells,43,512,47,267,50,892
Johnson,45,041,47,724,51,619
Jones,33,876,35,575,38,914
Karnes,65,460,63,098,73,144
Kaufman,44,362,46,288,49,494
Kendall,92,914,93,875,96,628
Kenedy,43,786,45,009,47,141
Kent,51,451,50,963,55,725
Kerr,54,721,57,402,61,401
Kimble,48,015,50,931,54,345
King,86,359,82,589,91,930
Kinney,36,759,40,219,42,929
Kleberg,40,550,42,083,45,818
Knox,42,658,46,817,50,320
Lamar,43,454,46,767,50,699
Lamb,45,345,49,815,54,689
Lampasas,52,701,55,465,58,507
La Salle,46,332,45,909,52,652
Lavaca,56,955,58,629,62,375
Lee,54,789,54,663,56,674
Leon,45,690,48,364,53,179
Liberty,38,998,40,839,42,813
Limestone,40,347,42,949,47,439
Lipscomb,88,722,94,821,102,569
Live Oak,40,618,42,590,46,134
Llano,54,046,56,744,59,689
Loving,108,522,96,194,115,158
Lubbock,45,696,47,931,50,881
Lynn,46,708,43,995,58,496
McCulloch,39,901,42,301,45,744
McLennan,42,601,45,808,49,512
McMullen,94,047,89,304,110,273
Madison,34,029,36,888,40,859
Marion,42,643,43,840,47,582
Martin,78,790,73,094,84,121
Mason,50,721,52,617,57,094
Matagorda,45,851,47,528,50,775
Maverick,32,537,35,436,38,448
Medina,44,514,46,766,50,076
Menard,41,428,44,122,47,390
Midland,143,945,110,378,126,738
Milam,38,124,41,208,45,286
Mills,43,994,49,340,51,712
Mitchell,33,045,33,486,35,417
Montague,42,669,43,419,45,716
Montgomery,65,882,66,440,68,974
Moore,46,943,50,379,56,634
Morris,41,319,44,101,47,226
Motley,36,022,41,872,41,754
Nacogdoches,39,665,42,073,46,246
Navarro,39,544,41,872,45,616
Newton,38,416,40,957,43,123
Nolan,45,680,47,428,52,629
Nueces,47,242,49,149,52,852
Ochiltree,58,559,55,494,64,247
Oldham,63,100,67,945,72,126
Orange,45,318,46,968,48,912
Palo Pinto,45,246,47,649,52,042
Panola,48,801,48,646,53,292
Parker,58,675,61,317,65,358
Parmer,50,187,55,989,63,512
Pecos,41,260,41,006,43,661
Polk,43,617,45,815,47,994
Potter,47,392,51,883,55,764
Presidio,50,154,55,514,61,776
Rains,36,781,38,962,41,563
Randall,50,321,53,165,56,381
Reagan,58,618,56,424,61,077
Real,46,008,52,249,55,449
Red River,45,699,49,198,53,818
Reeves,51,257,48,054,52,811
Refugio,47,999,49,471,54,475
Roberts,50,589,53,413,56,868
Robertson,44,992,47,569,52,894
Rockwall,65,526,66,943,70,833
Runnels,44,855,46,861,51,307
Rusk,39,860,41,911,44,874
Sabine,38,759,42,290,44,900
San Augustine,45,260,45,510,50,573
San Jacinto,41,707,43,626,46,477
San Patricio,45,892,47,470,51,392
San Saba,44,005,41,586,43,735
Schleicher,46,929,49,660,51,775
Scurry,44,591,44,706,47,138
Shackelford,96,159,88,578,93,075
Shelby,43,354,47,107,54,640
Sherman,99,946,95,726,122,945
Smith,56,639,55,832,60,284
Somervell,48,387,50,951,54,826
Starr,27,516,31,511,34,933
Stephens,45,589,45,360,48,498
Sterling,60,248,59,869,65,866
Stonewall,61,771,66,772,73,182
Sutton,71,242,64,619,68,431
Swisher,56,920,59,169,72,623
Tarrant,52,823,54,554,58,940
Taylor,47,295,51,172,58,316
Terrell,47,492,56,833,63,481
Terry,38,147,42,626,45,353
Throckmorton,43,729,44,690,69,390
Titus,39,180,43,404,48,007
Tom Green,52,033,55,927,59,877
Travis,73,299,73,982,81,708
Trinity,41,668,44,332,47,101
Tyler,36,234,39,764,41,613
Upshur,39,605,40,755,43,308
Upton,51,233,55,500,61,595
Uvalde,44,957,48,807,53,257
Val Verde,39,906,42,532,46,642
Van Zandt,39,470,41,673,45,045
Victoria,53,174,54,194,58,479
Walker,30,157,31,523,33,345
Waller,45,670,47,291,49,404
Ward,56,395,49,543,55,099
Washington,55,865,59,063,61,295
Webb,34,757,37,273,40,850
Wharton,46,646,48,423,52,948
Wheeler,43,274,46,553,49,906
Wichita,45,009,47,089,50,210
Wilbarger,51,145,53,397,59,952
Willacy,29,395,32,960,37,792
Williamson,54,444,57,236,62,931
Wilson,50,561,52,093,55,762
Winkler,66,674,60,555,66,180
Wise,47,794,50,376,53,871
Wood,42,156,44,730,47,546
Yoakum,48,623,49,127,51,954
Young,52,250,53,806,58,602
Zapata,29,858,29,865,33,288
Zavala,36,521,40,043,43,868
Utah,48,580,52,225,56,019
Beaver,36,202,43,658,46,960
Box Elder,38,927,42,295,45,456
Cache,41,127,43,253,47,269
Carbon,40,448,42,848,45,120
Daggett,48,695,50,894,51,672
Davis,47,468,50,820,54,820
Duchesne,38,842,41,279,42,903
Emery,35,160,39,031,40,871
Garfield,39,440,43,010,50,209
Grand,58,920,63,115,69,832
Iron,33,840,36,533,38,834
Juab,39,419,43,485,48,060
Kane,42,444,46,840,49,842
Millard,38,283,40,959,44,281
Morgan,54,976,58,768,63,256
Piute,46,797,48,017,49,233
Rich,39,231,41,668,43,280
Salt Lake,53,472,58,028,62,547
San Juan,29,299,32,289,34,038
Sanpete,32,845,36,656,39,139
Sevier,36,186,39,370,41,983
Summit,164,980,174,010,183,972
Tooele,39,109,42,321,46,131
Uintah,32,029,33,201,35,128
Utah,44,079,47,232,50,661
Wasatch,63,088,66,591,71,360
Washington,42,732,45,178,47,162
Wayne,45,183,50,067,52,647
Weber,43,032,46,230,49,857
Vermont,55,442,59,296,61,882
Addison,53,670,57,156,59,540
Bennington,54,828,58,349,61,287
Caledonia,43,758,48,202,50,533
Chittenden,61,686,65,123,67,921
Essex,41,733,45,107,48,120
Franklin,49,217,52,392,54,756
Grand Isle,64,765,67,532,70,543
Lamoille,55,262,59,543,62,305
Orange,49,622,53,314,55,573
Orleans,45,632,49,879,51,960
Rutland,52,313,56,160,57,831
Washington,59,995,65,375,67,529
Windham,49,643,53,569,55,841
Windsor,61,443,65,431,69,523
Virginia,59,073,62,189,66,305
Accomack,48,224,51,730,57,520
Amelia,43,703,46,379,50,973
Amherst,38,200,41,218,44,051
Appomattox,39,235,41,944,44,943
Arlington,97,629,100,687,107,603
Bath,64,918,68,508,72,157
Bedford,48,174,51,062,53,861
Bland,37,470,39,734,42,820
Botetourt,51,755,54,534,57,997
Brunswick,33,612,37,119,40,151
Buchanan,37,586,40,138,44,003
Buckingham,31,098,33,666,37,220
Caroline,43,232,46,568,49,650
Charles City,49,966,54,456,58,882
Charlotte,36,525,39,448,43,870
Chesterfield,54,866,57,829,61,200
Clarke,68,329,71,331,75,403
Craig,40,988,43,959,47,457
Culpeper,49,181,52,016,55,336
Cumberland,39,342,42,229,47,040
Dickenson,33,821,37,442,41,437
Essex,43,817,47,839,51,780
Fauquier,71,845,74,649,78,810
Floyd,40,313,43,470,47,376
Fluvanna,46,851,49,775,53,612
Franklin,44,047,47,241,50,264
Giles,40,611,43,685,48,098
Gloucester,49,305,52,410,55,944
Goochland,104,892,106,031,110,781
Grayson,32,497,35,407,38,600
Greene,45,027,47,440,51,152
Halifax,36,761,39,923,43,557
Hanover,61,617,65,636,68,934
Henrico,68,826,69,938,74,650
Highland,43,656,45,690,50,196
Isle of Wight,55,640,58,819,63,005
King and Queen,47,278,51,891,55,935
King George,56,280,59,255,62,077
King William,47,526,50,309,53,900
Lancaster,62,479,66,366,70,474
Lee,31,270,34,950,38,300
Loudoun,82,681,85,568,90,254
Louisa,44,759,47,474,50,089
Lunenburg,33,635,36,859,40,149
Madison,48,543,51,692,55,148
Mathews,59,904,62,724,66,906
Mecklenburg,37,981,41,430,46,019
Middlesex,53,640,56,167,59,146
Nelson,54,067,58,929,63,085
New Kent,82,110,85,427,90,086
Northampton,54,353,59,199,63,928
Northumberland,57,424,60,588,63,005
Nottoway,34,437,37,229,42,851
Orange,52,574,55,369,57,849
Page,39,449,42,618,47,157
Patrick,33,781,36,637,39,564
Powhatan,61,060,63,724,67,031
Prince Edward,33,504,36,074,38,883
Pulaski,39,965,43,597,47,174
Rappahannock,69,525,72,056,76,181
Richmond,38,119,42,137,44,749
Russell,34,512,37,141,40,061
Scott,33,546,36,009,39,583
Shenandoah,46,388,49,839,53,753
Smyth,37,421,40,617,44,740
Stafford,56,078,58,744,62,954
Surry,43,176,46,775,51,892
Sussex,32,146,35,242,39,243
Tazewell,37,901,40,339,43,786
Warren,47,404,50,644,54,290
Westmoreland,44,800,47,863,50,190
Wythe,36,422,39,930,43,593
Independent cities:
Alexandria,88,972,93,108,100,017
Chesapeake,49,752,53,130,56,742
Hampton,41,827,45,516,49,233
Newport News,40,133,44,072,47,448
Norfolk,40,294,43,062,46,923
Portsmouth,39,585,43,752,47,944
Richmond,58,813,63,989,68,048
Roanoke,42,079,46,550,50,599
Suffolk,51,911,55,246,59,309
Virginia Beach,56,876,60,069,63,942
Combination areas3:
Albemarle + Charlottesville,77,844,80,244,85,867
Alleghany + Covington,39,399,42,138,45,094
Augusta, Staunton + Waynesboro,45,236,48,204,51,965
Campbell + Lynchburg,38,359,41,882,44,577
Carroll + Galax,36,398,39,746,43,247
Dinwiddie, Colonial Heights + Petersburg,39,136,43,262,47,335
Fairfax, Fairfax City + Falls Church,86,629,89,397,94,677
Frederick + Winchester,52,423,55,430,59,016
Greensville + Emporia,31,511,35,151,39,397
Henry + Martinsville,38,848,42,712,46,758
James City + Williamsburg,65,115,68,579,71,981
Montgomery + Radford,38,352,40,315,43,778
Pittsylvania + Danville,37,471,41,198,44,894
Prince George + Hopewell,36,295,39,184,42,377
Prince William, Manassas + Manassas Park,55,638,59,000,62,810
Roanoke + Salem,51,237,54,059,57,434
Rockbridge, Buena Vista + Lexington,41,494,43,860,46,700
Rockingham + Harrisonburg,40,770,43,425,47,217
Southampton + Franklin,42,470,46,036,49,843
Spotsylvania + Fredericksburg,52,502,55,800,59,414
Washington + Bristol,40,673,43,591,47,310
Wise + Norton,34,142,37,172,40,768
York + Poquoson,59,960,62,547,66,561
Washington,64,189,68,350,73,775
Adams,40,526,45,040,47,867
Asotin,48,040,51,453,55,564
Benton,48,522,51,895,54,958
Chelan,54,288,59,082,62,792
Clallam,48,024,51,690,54,894
Clark,55,543,58,629,63,427
Columbia,57,520,65,425,70,579
Cowlitz,46,108,49,882,54,550
Douglas,41,616,45,899,49,290
Ferry,38,465,44,164,46,847
Franklin,39,324,42,756,45,937
Garfield,50,341,56,479,56,792
Grant,40,839,46,331,48,845
Grays Harbor,40,717,44,125,47,094
Island,56,646,60,419,65,188
Jefferson,54,524,57,847,60,365
King,95,083,99,734,108,212
Kitsap,58,290,62,308,67,845
Kittitas,47,000,50,624,52,846
Klickitat,49,847,53,026,55,602
Lewis,44,310,48,320,52,517
Lincoln,45,756,50,879,51,578
Mason,45,120,48,488,52,410
Okanogan,42,429,47,732,50,517
Pacific,41,078,43,968,46,597
Pend Oreille,44,448,48,116,51,623
Pierce,52,389,56,467,61,580
San Juan,81,070,84,496,87,038
Skagit,54,843,58,996,64,093
Skamania,50,414,54,042,58,554
Snohomish,58,706,63,477,68,858
Spokane,46,117,49,634,53,770
Stevens,40,255,43,570,47,613
Thurston,52,297,56,527,61,062
Wahkiakum,45,523,48,982,52,239
Walla Walla,46,483,50,520,53,845
Whatcom,51,683,54,927,58,137
Whitman,40,744,44,226,46,502
Yakima,43,208,47,315,50,872
West Virginia,42,951,45,240,48,488
Barbour,35,788,38,258,40,576
Berkeley,44,030,46,686,49,759
Boone,35,464,38,831,41,910
Braxton,36,234,39,143,41,547
Brooke,43,210,46,858,50,271
Cabell,43,680,46,506,49,866
Calhoun,35,162,38,841,41,444
Clay,33,901,36,743,39,788
Doddridge,33,526,35,077,37,685
Fayette,38,436,40,745,44,136
Gilmer,31,784,33,344,35,405
Grant,39,374,42,713,45,643
Greenbrier,41,459,44,179,47,283
Hampshire,38,321,40,634,43,618
Hancock,43,244,46,145,49,823
Hardy,34,343,36,312,40,562
Harrison,51,627,53,339,57,205
Jackson,40,190,42,681,45,681
Jefferson,53,184,55,879,59,214
Kanawha,49,159,52,256,55,897
Lewis,40,035,40,991,43,341
Lincoln,31,954,34,704,37,139
Logan,37,531,40,353,43,764
McDowell,28,919,31,221,34,141
Marion,43,460,45,569,48,343
Marshall,42,578,43,761,47,456
Mason,36,236,39,138,42,126
Mercer,38,251,41,102,44,564
Mineral,42,607,45,398,48,155
Mingo,33,117,34,489,37,396
Monongalia,48,091,49,890,52,576
Monroe,35,289,38,094,41,207
Morgan,38,901,41,709,44,779
Nicholas,35,542,38,165,40,915
Ohio,59,962,57,177,61,486
Pendleton,42,191,45,054,50,144
Pleasants,43,634,45,123,49,077
Pocahontas,42,925,47,166,50,236
Preston,37,367,39,956,42,091
Putnam,48,218,50,355,53,536
Raleigh,42,917,43,888,47,265
Randolph,39,581,42,982,45,453
Ritchie,45,010,48,184,52,040
Roane,34,699,37,521,39,963
Summers,36,895,39,250,42,796
Taylor,42,680,43,876,47,328
Tucker,44,161,48,388,52,251
Tyler,42,765,43,944,47,802
Upshur,36,416,38,085,40,187
Wayne,35,735,37,986,41,080
Webster,29,405,32,667,34,564
Wetzel,38,292,39,949,43,357
Wirt,35,094,37,662,40,858
Wood,46,670,48,212,52,329
Wyoming,29,637,31,806,34,881
Wisconsin,52,893,55,941,59,626
Adams,41,638,44,057,46,002
Ashland,40,816,43,493,46,418
Barron,50,289,53,375,56,898
Bayfield,48,197,50,826,53,902
Brown,53,415,56,305,59,279
Buffalo,45,734,49,202,53,031
Burnett,43,464,46,226,49,108
Calumet,51,380,54,031,57,182
Chippewa,46,990,50,185,53,415
Clark,43,073,47,575,50,128
Columbia,52,934,56,566,60,708
Crawford,43,205,46,612,49,273
Dane,63,668,66,677,71,062
Dodge,45,199,47,937,51,287
Door,61,746,64,481,68,172
Douglas,44,172,46,003,49,872
Dunn,41,558,44,970,47,673
Eau Claire,49,605,52,528,55,693
Florence,59,645,58,794,64,600
Fond du Lac,49,996,53,124,56,378
Forest,41,617,44,154,46,139
Grant,44,992,48,773,51,761
Green,52,723,56,263,60,240
Green Lake,44,772,47,046,49,311
Iowa,50,155,53,878,57,445
Iron,47,623,50,558,52,673
Jackson,44,994,48,041,49,697
Jefferson,47,726,50,624,53,863
Juneau,40,189,42,982,46,040
Kenosha,49,153,52,452,57,085
Kewaunee,48,091,52,271,54,422
La Crosse,51,477,54,603,58,301
Lafayette,43,860,48,962,52,194
Langlade,44,264,48,118,51,008
Lincoln,45,879,49,098,51,407
Manitowoc,47,097,50,242,53,085
Marathon,52,045,55,055,58,096
Marinette,45,231,47,829,51,265
Marquette,43,032,45,977,47,885
Menominee,36,500,39,554,43,212
Milwaukee,48,239,51,567,55,927
Monroe,42,543,46,451,49,000
Oconto,47,656,50,519,53,114
Oneida,50,147,53,044,55,861
Outagamie,52,828,55,492,58,622
Ozaukee,85,018,87,897,92,719
Pepin,49,977,54,569,57,620
Pierce,48,704,51,123,54,429
Polk,47,004,49,919,52,885
Portage,47,721,50,872,53,435
Price,45,085,48,014,51,148
Racine,50,274,53,005,56,884
Richland,44,285,48,132,50,749
Rock,45,883,49,129,52,787
Rusk,44,793,48,208,51,844
St. Croix,57,706,59,997,63,800
Sauk,52,788,56,206,60,631
Sawyer,45,047,47,325,50,445
Shawano,44,022,47,291,49,746
Sheboygan,52,696,55,282,58,425
Taylor,42,940,47,580,49,783
Trempealeau,43,745,46,772,49,712
Vernon,42,487,45,812,49,116
Vilas,53,083,53,617,56,041
Walworth,51,483,54,477,58,208
Washburn,47,441,50,819,53,835
Washington,59,788,62,434,66,103
Waukesha,74,733,77,667,82,032
Waupaca,46,452,49,358,52,622
Waushara,41,912,44,479,46,929
Winnebago,49,145,51,751,55,202
Wood,47,395,50,185,53,122
Wyoming,64,117,65,782,69,666
Albany,42,955,46,056,48,528
Big Horn,40,898,45,433,47,259
Campbell,53,876,54,040,56,008
Carbon,58,619,62,318,64,804
Converse,69,603,68,246,69,583
Crook,48,636,49,756,51,825
Fremont,46,798,49,268,51,452
Goshen,45,141,47,900,50,633
Hot Springs,61,472,75,185,78,817
Johnson,56,585,58,260,61,294
Laramie,53,181,54,959,58,646
Lincoln,49,329,54,847,61,945
Natrona,69,791,67,229,70,175
Niobrara,45,633,50,469,53,797
Park,60,645,62,495,65,944
Platte,51,705,51,050,53,368
Sheridan,59,932,61,749,64,449
Sublette,61,618,62,780,65,620
Sweetwater,56,619,55,188,56,934
Teton,278,682,290,674,318,297
Uinta,41,297,42,704,44,157
Washakie,51,388,57,228,60,235
Weston,46,281,47,499,49,526